,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,season,day_num_of_flights,num_flights_6hr,inbound_fl_num,inbound_fl,dep_min_of_day,arr_min_of_day,dep_hr,arr_hr,hr,weather
14249,2019-03-18,B6,N806JB,1036,14843,15024,15:21:00,1531.0,10.0,18.0,1549.0,1606.0,6.0,15:55:00,1612.0,17.0,0.0,not cancelled,0.0,34.0,41.0,17.0,68.0,0.0,0.0,7.0,0.0,10.0,no first departure,0.0,0.0,0,San Juan, PR,Charlotte Amalie, VI,2019-03-18,2019-03-18 15:21:00,2019-03-18 15:55:00,3,0,2,3,3,0,0,921,955,15,15,5,Sunny
2643,2019-06-22,WN,N918WN,5420,14679,14893,12:05:00,1203.0,-2.0,18.0,1221.0,1333.0,5.0,13:35:00,1338.0,3.0,0.0,not cancelled,0.0,90.0,95.0,72.0,480.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,San Diego, CA,Sacramento, CA,2019-06-22,2019-06-22 12:05:00,2019-06-22 13:35:00,6,5,3,11,5,0,0,725,815,12,13,4,Sunny
481,2018-01-24,EV,N17108,4441,14730,11618,12:10:00,1234.0,24.0,19.0,1253.0,1419.0,12.0,14:18:00,1431.0,13.0,0.0,not cancelled,0.0,128.0,117.0,86.0,642.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Louisville, KY,Newark, NJ,2018-01-24,2018-01-24 12:10:00,2018-01-24 14:18:00,1,2,1,1,1,0,0,730,858,12,14,4,Overcast
315,2018-01-14,AX,N14116,4674,11292,14457,10:05:00,958.0,-7.0,18.0,1016.0,1107.0,4.0,11:24:00,1111.0,-13.0,0.0,not cancelled,0.0,79.0,73.0,51.0,300.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Denver, CO,Rapid City, SD,2018-01-14,2018-01-14 10:05:00,2018-01-14 11:24:00,1,6,1,6,6,1,1,605,684,10,11,3,Sunny
654,2018-08-03,AA,N148AN,1131,12889,11298,06:01:00,600.0,-1.0,15.0,615.0,1028.0,9.0,10:50:00,1037.0,-13.0,0.0,not cancelled,0.0,169.0,157.0,133.0,1055.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Las Vegas, NV,Dallas/Fort Worth, TX,2018-08-03,2018-08-03 06:01:00,2018-08-03 10:50:00,8,4,3,1,1,0,0,361,650,6,10,2,Patchy rain possible
6695,2018-10-05,AA,N910NN,1009,11298,10693,12:45:00,1259.0,14.0,16.0,1315.0,1441.0,6.0,14:31:00,1447.0,16.0,0.0,not cancelled,0.0,106.0,108.0,86.0,631.0,14.0,0.0,2.0,0.0,0.0,no first departure,0.0,0.0,0,Dallas/Fort Worth, TX,Nashville, TN,2018-10-05,2018-10-05 12:45:00,2018-10-05 14:31:00,10,4,4,6,4,0,0,765,871,12,14,4,Sunny
4343,2019-02-17,DL,N329DN,1323,10397,13303,19:15:00,1912.0,-3.0,25.0,1937.0,2103.0,4.0,21:09:00,2107.0,-2.0,0.0,not cancelled,0.0,114.0,115.0,86.0,594.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Atlanta, GA,Miami, FL,2019-02-17,2019-02-17 19:15:00,2019-02-17 21:09:00,2,6,1,8,6,0,0,1155,1269,19,21,6,Overcast
1360,2019-10-15,B6,N603JB,1273,12478,10994,06:01:00,553.0,-8.0,15.0,608.0,744.0,4.0,08:02:00,748.0,-14.0,0.0,not cancelled,0.0,121.0,115.0,96.0,636.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,New York, NY,Charleston, SC,2019-10-15,2019-10-15 06:01:00,2019-10-15 08:02:00,10,1,4,3,1,0,0,361,482,6,8,2,Sunny
7048,2018-10-18,DL,N963DN,2121,11540,10397,16:06:00,1601.0,-5.0,16.0,1617.0,2047.0,13.0,21:09:00,2100.0,-9.0,0.0,not cancelled,0.0,183.0,179.0,150.0,1282.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,El Paso, TX,Atlanta, GA,2018-10-18,2018-10-18 16:06:00,2018-10-18 21:09:00,10,3,4,1,2,1,1,966,1269,16,21,5,Patchy light drizzle
11023,2018-04-10,UA,N54711,2268,11433,11618,17:16:00,1853.0,97.0,12.0,1905.0,2028.0,26.0,19:11:00,2054.0,103.0,0.0,not cancelled,0.0,115.0,121.0,83.0,488.0,0.0,0.0,103.0,0.0,0.0,no first departure,0.0,0.0,0,Detroit, MI,Newark, NJ,2018-04-10,2018-04-10 17:16:00,2018-04-10 19:11:00,4,1,2,1,2,1,1,1036,1151,17,19,5,Partly cloudy
4240,2019-02-11,WN,N779SW,1913,14107,15370,14:50:00,1446.0,-4.0,6.0,1452.0,1744.0,3.0,18:00:00,1747.0,-13.0,0.0,not cancelled,0.0,130.0,121.0,112.0,935.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Phoenix, AZ,Tulsa, OK,2019-02-11,2019-02-11 14:50:00,2019-02-11 18:00:00,2,0,1,26,11,0,0,890,1080,14,18,4,Sunny
11564,2018-04-27,UA,N66814,1249,13930,12892,12:46:00,1240.0,-6.0,23.0,1303.0,1452.0,14.0,15:13:00,1506.0,-7.0,0.0,not cancelled,0.0,267.0,266.0,229.0,1744.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Chicago, IL,Los Angeles, CA,2018-04-27,2018-04-27 12:46:00,2018-04-27 15:13:00,4,4,2,6,4,0,0,766,913,12,15,4,Sunny
14638,2019-03-31,G4,271NV,1661,11823,14082,15:57:00,1548.0,-9.0,10.0,1558.0,1809.0,5.0,18:23:00,1814.0,-9.0,0.0,not cancelled,0.0,146.0,146.0,131.0,986.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Fort Wayne, IN,Punta Gorda, FL,2019-03-31,2019-03-31 15:57:00,2019-03-31 18:23:00,3,6,2,1,1,0,0,957,1103,15,18,5,Moderate or heavy snow showers
11982,2018-07-09,AS,N428AS,199,10800,14747,08:00:00,812.0,12.0,18.0,830.0,1045.0,10.0,10:39:00,1055.0,16.0,0.0,not cancelled,0.0,159.0,163.0,135.0,937.0,0.0,12.0,4.0,0.0,0.0,no first departure,0.0,0.0,0,Burbank, CA,Seattle, WA,2018-07-09,2018-07-09 08:00:00,2018-07-09 10:39:00,7,0,3,1,1,0,0,480,639,8,10,2,Sunny
3395,2018-03-24,YX,N125HQ,4586,10994,14100,05:50:00,542.0,-8.0,12.0,554.0,727.0,3.0,07:41:00,730.0,-11.0,0.0,not cancelled,0.0,111.0,108.0,93.0,550.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Charleston, SC,Philadelphia, PA,2018-03-24,2018-03-24 05:50:00,2018-03-24 07:41:00,3,5,2,2,1,0,0,350,461,5,7,1,Partly cloudy
12830,2019-05-22,AS,N317AS,676,14747,15376,19:45:00,1938.0,-7.0,15.0,1953.0,2237.0,3.0,22:45:00,2240.0,-5.0,0.0,not cancelled,0.0,180.0,182.0,164.0,1216.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Seattle, WA,Tucson, AZ,2019-05-22,2019-05-22 19:45:00,2019-05-22 22:45:00,5,2,2,12,6,0,0,1185,1365,19,22,6,Partly cloudy
1848,2018-11-04,WN,N7748A,4990,12191,13495,06:00:00,555.0,-5.0,7.0,602.0,647.0,3.0,07:05:00,650.0,-15.0,0.0,not cancelled,0.0,65.0,55.0,45.0,302.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Houston, TX,New Orleans, LA,2018-11-04,2018-11-04 06:00:00,2018-11-04 07:05:00,11,6,4,29,6,0,0,360,425,6,7,2,Torrential rain shower
5754,2019-11-17,AA,N885NN,381,13930,12953,19:30:00,1929.0,-1.0,19.0,1948.0,2230.0,5.0,22:40:00,2235.0,-5.0,0.0,not cancelled,0.0,130.0,126.0,102.0,733.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Chicago, IL,New York, NY,2019-11-17,2019-11-17 19:30:00,2019-11-17 22:40:00,11,6,4,5,3,0,0,1170,1360,19,22,6,Overcast
11603,2018-04-27,WN,N8328A,1590,10721,10821,11:50:00,1152.0,2.0,14.0,1206.0,1319.0,2.0,13:20:00,1321.0,1.0,0.0,not cancelled,0.0,90.0,89.0,73.0,369.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Boston, MA,Baltimore, MD,2018-04-27,2018-04-27 11:50:00,2018-04-27 13:20:00,4,4,2,23,10,0,0,710,800,11,13,3,Overcast
1446,2019-10-18,9E,N924XJ,5388,11996,12953,13:04:00,1340.0,36.0,28.0,1408.0,1543.0,10.0,14:59:00,1553.0,54.0,0.0,not cancelled,0.0,115.0,133.0,95.0,610.0,0.0,0.0,49.0,0.0,5.0,no first departure,0.0,0.0,1,Greer, SC,New York, NY,2019-10-18,2019-10-18 13:04:00,2019-10-18 14:59:00,10,4,4,2,2,1,1,784,899,13,14,4,Sunny
1226,2019-10-02,AA,N944UW,1813,14100,10397,17:10:00,1709.0,-1.0,19.0,1728.0,1858.0,7.0,19:19:00,1905.0,-14.0,0.0,not cancelled,0.0,129.0,116.0,90.0,666.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Philadelphia, PA,Atlanta, GA,2019-10-02,2019-10-02 17:10:00,2019-10-02 19:19:00,10,2,4,5,4,0,0,1030,1159,17,19,5,Sunny
5001,2018-06-19,CP,N612CZ,5786,14831,12892,19:18:00,1945.0,27.0,42.0,2027.0,2122.0,10.0,20:50:00,2132.0,42.0,0.0,not cancelled,0.0,92.0,107.0,55.0,308.0,27.0,0.0,15.0,0.0,0.0,no first departure,0.0,0.0,1,San Jose, CA,Los Angeles, CA,2018-06-19,2018-06-19 19:18:00,2018-06-19 20:50:00,6,1,3,2,2,1,1,1158,1250,19,20,6,Clear
3792,2019-08-08,YV,N329MS,5736,12954,14107,12:04:00,1200.0,-4.0,18.0,1218.0,1320.0,10.0,13:28:00,1330.0,2.0,0.0,not cancelled,0.0,84.0,90.0,62.0,355.0,0.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Long Beach, CA,Phoenix, AZ,2019-08-08,2019-08-08 12:04:00,2019-08-08 13:28:00,8,3,3,1,2,1,1,724,808,12,13,4,Sunny
