,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,dest_airport_id,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,share_code,origin_city,origin_state,dest_city,dest_state,arr_date,dep_datetime,arr_datetime,fl_month,fl_weekday,season,day_num_of_flights,num_flights_6hr,inbound_fl_num,inbound_fl,dep_min_of_day,arr_min_of_day,dep_hr,arr_hr,hr,weather
6152,2018-12-10,WN,N7726A,2322,14831,12889,09:55:00,1104.0,69.0,10.0,1114.0,1215.0,4.0,11:15:00,1219.0,64.0,0.0,not cancelled,0.0,80.0,75.0,61.0,386.0,0.0,0.0,0.0,0.0,64.0,no first departure,0.0,0.0,0,San Jose, CA,Las Vegas, NV,2018-12-10,2018-12-10 09:55:00,2018-12-10 11:15:00,12,0,1,29,11,0,0,595,675,9,11,3,Cloudy
4156,2019-02-02,YV,N911FJ,5797,14107,10140,09:47:00,1133.0,106.0,42.0,1215.0,1300.0,5.0,11:09:00,1305.0,116.0,0.0,not cancelled,0.0,82.0,92.0,45.0,328.0,14.0,0.0,10.0,0.0,92.0,no first departure,0.0,0.0,1,Phoenix, AZ,Albuquerque, NM,2019-02-02,2019-02-02 09:47:00,2019-02-02 11:09:00,2,5,1,7,5,0,0,587,669,9,11,3,Partly cloudy
13091,2019-05-30,WN,N409WN,2084,11193,13232,18:15:00,2136.0,201.0,10.0,2146.0,2136.0,6.0,18:20:00,2142.0,202.0,0.0,not cancelled,0.0,65.0,66.0,50.0,249.0,0.0,0.0,1.0,0.0,201.0,no first departure,0.0,0.0,0,Cincinnati, OH,Chicago, IL,2019-05-30,2019-05-30 18:15:00,2019-05-30 18:20:00,5,3,2,3,2,0,0,1095,1100,18,18,6,Partly cloudy
2164,2018-11-26,WN,N8632A,6843,14683,13232,07:10:00,708.0,-2.0,20.0,728.0,956.0,11.0,09:45:00,1007.0,22.0,0.0,not cancelled,0.0,155.0,179.0,148.0,1036.0,0.0,0.0,22.0,0.0,0.0,no first departure,0.0,0.0,0,San Antonio, TX,Chicago, IL,2018-11-26,2018-11-26 07:10:00,2018-11-26 09:45:00,11,0,4,30,11,0,0,430,585,7,9,2,Partly cloudy
5682,2019-11-14,UA,N39475,737,11292,14771,17:15:00,1749.0,34.0,15.0,1804.0,1921.0,5.0,18:58:00,1926.0,28.0,0.0,not cancelled,0.0,163.0,157.0,137.0,967.0,0.0,0.0,28.0,0.0,0.0,no first departure,0.0,0.0,0,Denver, CO,San Francisco, CA,2019-11-14,2019-11-14 17:15:00,2019-11-14 18:58:00,11,3,4,9,5,1,1,1035,1138,17,18,5,Sunny
11166,2018-04-17,YX,N420YX,4690,15096,14100,15:25:00,1907.0,222.0,27.0,1934.0,2020.0,10.0,16:39:00,2030.0,231.0,0.0,not cancelled,0.0,74.0,83.0,46.0,228.0,0.0,0.0,9.0,0.0,222.0,no first departure,0.0,0.0,1,Syracuse, NY,Philadelphia, PA,2018-04-17,2018-04-17 15:25:00,2018-04-17 16:39:00,4,1,2,2,2,1,1,925,999,15,16,5,Moderate or heavy snow showers
117,2018-01-04,AA,N751UW,1811,13303,11278,12:10:00,1507.0,177.0,9.0,1516.0,1718.0,6.0,14:43:00,1724.0,161.0,0.0,not cancelled,0.0,153.0,137.0,122.0,919.0,5.0,0.0,0.0,0.0,156.0,no first departure,0.0,0.0,0,Miami, FL,Washington, DC,2018-01-04,2018-01-04 12:10:00,2018-01-04 14:43:00,1,3,1,3,1,0,0,730,883,12,14,4,Sunny
8243,2019-09-10,OO,N498CA,4247,15389,14869,18:34:00,1831.0,-3.0,33.0,1904.0,1945.0,5.0,19:34:00,1950.0,16.0,0.0,not cancelled,0.0,60.0,79.0,41.0,175.0,0.0,0.0,16.0,0.0,0.0,no first departure,0.0,0.0,1,Twin Falls, ID,Salt Lake City, UT,2019-09-10,2019-09-10 18:34:00,2019-09-10 19:34:00,9,1,4,1,2,1,1,1114,1174,18,19,6,Patchy rain possible
14967,2019-07-22,OO,N442SW,4277,14520,13487,06:40:00,645.0,5.0,50.0,735.0,811.0,6.0,07:59:00,817.0,18.0,0.0,not cancelled,0.0,79.0,92.0,36.0,190.0,5.0,0.0,13.0,0.0,0.0,no first departure,0.0,0.0,1,Rhinelander, WI,Minneapolis, MN,2019-07-22,2019-07-22 06:40:00,2019-07-22 07:59:00,7,0,3,1,1,0,0,400,479,6,7,2,Sunny
11817,2018-07-05,DL,N337NB,2277,13930,14869,18:44:00,2026.0,102.0,14.0,2040.0,2231.0,5.0,21:16:00,2236.0,80.0,0.0,not cancelled,0.0,212.0,190.0,171.0,1250.0,4.0,0.0,0.0,0.0,76.0,no first departure,0.0,0.0,0,Chicago, IL,Salt Lake City, UT,2018-07-05,2018-07-05 18:44:00,2018-07-05 21:16:00,7,3,3,1,2,1,1,1124,1276,18,21,6,Torrential rain shower
8866,2019-01-21,OO,N479CA,5217,11292,11637,09:50:00,1001.0,11.0,30.0,1031.0,1301.0,38.0,12:52:00,1339.0,47.0,0.0,not cancelled,0.0,122.0,158.0,90.0,627.0,0.0,0.0,36.0,0.0,11.0,no first departure,0.0,0.0,1,Denver, CO,Fargo, ND,2019-01-21,2019-01-21 09:50:00,2019-01-21 12:52:00,1,0,1,10,9,0,0,590,772,9,12,3,Sunny
10028,2018-02-22,9E,N8974C,3375,14100,11193,19:05:00,2014.0,69.0,17.0,2031.0,2201.0,5.0,21:11:00,2206.0,55.0,0.0,not cancelled,0.0,126.0,112.0,90.0,507.0,6.0,0.0,0.0,0.0,49.0,no first departure,0.0,0.0,1,Philadelphia, PA,Cincinnati, OH,2018-02-22,2018-02-22 19:05:00,2018-02-22 21:11:00,2,3,1,1,1,0,0,1145,1271,19,21,6,Overcast
12458,2019-05-02,B6,N274JB,535,15070,11697,19:57:00,2018.0,21.0,15.0,2033.0,2329.0,10.0,23:00:00,2339.0,39.0,0.0,not cancelled,0.0,183.0,201.0,176.0,1118.0,11.0,0.0,18.0,0.0,10.0,no first departure,0.0,0.0,0,Newburgh/Poughkeepsie, NY,Fort Lauderdale, FL,2019-05-02,2019-05-02 19:57:00,2019-05-02 23:00:00,5,3,2,1,2,1,1,1197,1380,19,23,6,Partly cloudy
790,2018-08-10,WN,N8580Z,2045,14771,15016,12:15:00,1218.0,3.0,18.0,1236.0,1812.0,30.0,18:05:00,1842.0,37.0,0.0,not cancelled,0.0,230.0,264.0,216.0,1735.0,0.0,0.0,37.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,St. Louis, MO,2018-08-10,2018-08-10 12:15:00,2018-08-10 18:05:00,8,4,3,6,1,0,0,735,1085,12,18,4,Sunny
13436,2019-04-13,WN,N7702A,3597,12339,12191,12:20:00,1219.0,-1.0,13.0,1232.0,1403.0,3.0,13:50:00,1406.0,16.0,0.0,not cancelled,0.0,150.0,167.0,151.0,861.0,0.0,0.0,16.0,0.0,0.0,no first departure,0.0,0.0,0,Indianapolis, IN,Houston, TX,2019-04-13,2019-04-13 12:20:00,2019-04-13 13:50:00,4,5,2,19,7,0,0,740,830,12,13,4,Overcast
8689,2019-01-14,OO,N175SY,3386,13198,14679,08:05:00,815.0,10.0,38.0,853.0,1027.0,14.0,09:50:00,1041.0,51.0,0.0,not cancelled,0.0,225.0,266.0,214.0,1334.0,0.0,0.0,51.0,0.0,0.0,no first departure,0.0,0.0,1,Kansas City, MO,San Diego, CA,2019-01-14,2019-01-14 08:05:00,2019-01-14 09:50:00,1,0,1,2,1,0,0,485,590,8,9,2,Mist
3253,2018-03-20,9E,N8946A,3959,12264,12478,15:29:00,1525.0,-4.0,55.0,1620.0,1713.0,8.0,17:03:00,1721.0,18.0,0.0,not cancelled,0.0,94.0,116.0,53.0,228.0,0.0,0.0,18.0,0.0,0.0,no first departure,0.0,0.0,1,Washington, DC,New York, NY,2018-03-20,2018-03-20 15:29:00,2018-03-20 17:03:00,3,1,2,1,1,0,0,929,1023,15,17,5,Heavy snow
12457,2019-05-02,B6,N962JT,534,14771,10721,14:18:00,1657.0,159.0,17.0,1714.0,116.0,5.0,23:07:00,121.0,134.0,0.0,not cancelled,0.0,349.0,324.0,302.0,2704.0,0.0,0.0,134.0,0.0,0.0,no first departure,0.0,0.0,0,San Francisco, CA,Boston, MA,2019-05-02,2019-05-02 14:18:00,2019-05-02 23:07:00,5,3,2,2,2,0,0,858,1387,14,23,4,Sunny
10347,2018-09-13,AA,N724UW,2116,10721,11278,20:00:00,2235.0,155.0,17.0,2252.0,2356.0,3.0,21:40:00,2359.0,139.0,0.0,not cancelled,0.0,100.0,84.0,64.0,399.0,0.0,0.0,0.0,0.0,139.0,no first departure,0.0,0.0,0,Boston, MA,Washington, DC,2018-09-13,2018-09-13 20:00:00,2018-09-13 21:40:00,9,3,4,5,5,1,1,1200,1300,20,21,6,Partly cloudy
6514,2018-12-28,UA,N37420,531,12892,12889,13:39:00,1432.0,53.0,18.0,1450.0,1534.0,14.0,14:50:00,1548.0,58.0,0.0,not cancelled,0.0,71.0,76.0,44.0,236.0,0.0,0.0,5.0,0.0,53.0,no first departure,0.0,0.0,0,Los Angeles, CA,Las Vegas, NV,2018-12-28,2018-12-28 13:39:00,2018-12-28 14:50:00,12,4,1,2,3,0,0,819,890,13,14,4,Sunny
2809,2019-06-29,AA,N193AN,1497,10721,11298,14:47:00,1441.0,-6.0,45.0,1526.0,1828.0,12.0,17:56:00,1840.0,44.0,0.0,not cancelled,0.0,249.0,299.0,242.0,1562.0,0.0,0.0,44.0,0.0,0.0,no first departure,0.0,0.0,0,Boston, MA,Dallas/Fort Worth, TX,2019-06-29,2019-06-29 14:47:00,2019-06-29 17:56:00,6,5,3,1,2,1,1,887,1076,14,17,4,Patchy rain possible
14195,2019-03-17,AS,N265AK,498,14057,12892,19:30:00,2056.0,86.0,14.0,2110.0,2303.0,16.0,21:55:00,2319.0,84.0,0.0,not cancelled,0.0,145.0,143.0,113.0,834.0,84.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Portland, OR,Los Angeles, CA,2019-03-17,2019-03-17 19:30:00,2019-03-17 21:55:00,3,6,2,1,2,0,0,1170,1315,19,21,6,Clear
9453,2018-05-18,UA,N66814,2419,14107,14771,12:49:00,1522.0,153.0,11.0,1533.0,1716.0,8.0,15:05:00,1724.0,139.0,0.0,not cancelled,0.0,136.0,122.0,103.0,651.0,0.0,0.0,139.0,0.0,0.0,1332.0,19.0,19.0,0,Phoenix, AZ,San Francisco, CA,2018-05-18,2018-05-18 12:49:00,2018-05-18 15:05:00,5,4,2,3,1,0,0,769,905,12,15,4,Sunny
13475,2019-04-14,WN,N789SW,3753,11292,11193,12:35:00,1322.0,47.0,8.0,1330.0,1740.0,5.0,17:10:00,1745.0,35.0,0.0,not cancelled,0.0,155.0,143.0,130.0,1069.0,9.0,0.0,0.0,0.0,26.0,no first departure,0.0,0.0,0,Denver, CO,Cincinnati, OH,2019-04-14,2019-04-14 12:35:00,2019-04-14 17:10:00,4,6,2,28,14,0,0,755,1030,12,17,4,Sunny
4387,2019-02-20,B6,N805JB,359,12478,10800,16:54:00,1645.0,-9.0,66.0,1751.0,2108.0,3.0,20:25:00,2111.0,46.0,0.0,not cancelled,0.0,391.0,446.0,377.0,2465.0,0.0,0.0,46.0,0.0,0.0,no first departure,0.0,0.0,0,New York, NY,Burbank, CA,2019-02-20,2019-02-20 16:54:00,2019-02-20 20:25:00,2,2,1,6,1,0,0,1014,1225,16,20,5,Heavy snow
10883,2018-04-07,WN,N908WN,6893,12889,14679,14:30:00,1504.0,34.0,11.0,1515.0,1601.0,3.0,15:35:00,1604.0,29.0,0.0,not cancelled,0.0,65.0,60.0,46.0,258.0,3.0,0.0,0.0,0.0,26.0,no first departure,0.0,0.0,0,Las Vegas, NV,San Diego, CA,2018-04-07,2018-04-07 14:30:00,2018-04-07 15:35:00,4,5,2,29,10,0,0,870,935,14,15,4,Sunny
5107,2018-06-22,AA,N937NN,2484,12892,11298,19:40:00,2021.0,41.0,20.0,2041.0,110.0,3.0,00:48:00,113.0,25.0,0.0,not cancelled,0.0,188.0,172.0,149.0,1235.0,4.0,0.0,0.0,0.0,21.0,no first departure,0.0,0.0,0,Los Angeles, CA,Dallas/Fort Worth, TX,2018-06-23,2018-06-22 19:40:00,2018-06-23 00:48:00,6,4,3,9,7,0,0,1180,48,19,0,6,Clear
9449,2018-05-18,UA,N69813,2424,14107,14771,15:53:00,1959.0,246.0,41.0,2040.0,2216.0,11.0,17:58:00,2227.0,269.0,0.0,not cancelled,0.0,125.0,148.0,96.0,651.0,0.0,0.0,269.0,0.0,0.0,no first departure,0.0,0.0,0,Phoenix, AZ,San Francisco, CA,2018-05-18,2018-05-18 15:53:00,2018-05-18 17:58:00,5,4,2,3,1,0,0,953,1078,15,17,5,Sunny
4492,2019-02-22,HA,N476HA,310,13830,12758,15:18:00,1549.0,31.0,7.0,1556.0,1625.0,6.0,15:55:00,1631.0,36.0,0.0,not cancelled,0.0,37.0,42.0,29.0,84.0,7.0,5.0,0.0,0.0,24.0,no first departure,0.0,0.0,0,Kahului, HI,Kona, HI,2019-02-22,2019-02-22 15:18:00,2019-02-22 15:55:00,2,4,1,7,12,1,1,918,955,15,15,5,Sunny
10012,2018-02-17,UA,N425UA,1589,11618,14027,09:39:00,955.0,16.0,36.0,1031.0,1251.0,3.0,12:36:00,1254.0,18.0,0.0,not cancelled,0.0,177.0,179.0,140.0,1023.0,0.0,0.0,18.0,0.0,0.0,no first departure,0.0,0.0,0,Newark, NJ,West Palm Beach/Palm Beach, FL,2018-02-17,2018-02-17 09:39:00,2018-02-17 12:36:00,2,5,1,8,8,0,0,579,756,9,12,3,Sunny
11510,2018-04-26,OO,N885AS,4707,11003,13487,11:03:00,1157.0,54.0,21.0,1218.0,1258.0,12.0,12:12:00,1310.0,58.0,0.0,not cancelled,0.0,69.0,73.0,40.0,220.0,22.0,0.0,4.0,0.0,32.0,no first departure,0.0,0.0,1,Cedar Rapids/Iowa City, IA,Minneapolis, MN,2018-04-26,2018-04-26 11:03:00,2018-04-26 12:12:00,4,3,2,2,1,0,0,663,732,11,12,3,Overcast
11806,2018-07-04,9E,N279PQ,5129,11193,11618,17:10:00,1831.0,81.0,17.0,1848.0,2016.0,6.0,19:07:00,2022.0,75.0,0.0,not cancelled,0.0,117.0,111.0,88.0,569.0,0.0,0.0,0.0,0.0,75.0,no first departure,0.0,0.0,1,Cincinnati, OH,Newark, NJ,2018-07-04,2018-07-04 17:10:00,2018-07-04 19:07:00,7,2,3,2,1,0,0,1030,1147,17,19,5,Light rain shower
14935,2019-07-20,WN,N7732A,3978,13931,10693,18:45:00,1916.0,31.0,8.0,1924.0,1952.0,5.0,19:35:00,1957.0,22.0,0.0,not cancelled,0.0,110.0,101.0,88.0,585.0,14.0,0.0,0.0,0.0,8.0,no first departure,0.0,0.0,0,Norfolk, VA,Nashville, TN,2019-07-20,2019-07-20 18:45:00,2019-07-20 19:35:00,7,5,3,2,1,0,0,1125,1175,18,19,6,Clear
9470,2018-05-18,UA,N211UA,2400,10721,14771,18:20:00,1944.0,84.0,16.0,2000.0,2253.0,5.0,21:45:00,2258.0,73.0,0.0,not cancelled,0.0,385.0,374.0,353.0,2704.0,0.0,0.0,73.0,0.0,0.0,no first departure,0.0,0.0,0,Boston, MA,San Francisco, CA,2018-05-18,2018-05-18 18:20:00,2018-05-18 21:45:00,5,4,2,2,1,0,0,1100,1305,18,21,6,Clear
2127,2018-11-26,WN,N7725A,2842,14635,13232,09:45:00,1035.0,50.0,7.0,1042.0,1213.0,10.0,11:45:00,1223.0,38.0,0.0,not cancelled,0.0,180.0,168.0,151.0,1105.0,0.0,0.0,0.0,0.0,38.0,no first departure,0.0,0.0,0,Fort Myers, FL,Chicago, IL,2018-11-26,2018-11-26 09:45:00,2018-11-26 11:45:00,11,0,4,22,8,0,0,585,705,9,11,3,Sunny
13960,2019-03-08,OH,N552NN,5349,11996,11057,14:29:00,1525.0,56.0,14.0,1539.0,1559.0,13.0,15:40:00,1612.0,32.0,0.0,not cancelled,0.0,71.0,47.0,20.0,75.0,0.0,0.0,0.0,0.0,32.0,no first departure,0.0,0.0,1,Greer, SC,Charlotte, NC,2019-03-08,2019-03-08 14:29:00,2019-03-08 15:40:00,3,4,2,2,2,1,1,869,940,14,15,4,Cloudy
2114,2018-11-26,WN,N500WR,6125,14635,10397,05:20:00,616.0,56.0,13.0,629.0,830.0,9.0,07:10:00,839.0,89.0,0.0,not cancelled,0.0,110.0,143.0,121.0,515.0,0.0,56.0,33.0,0.0,0.0,no first departure,0.0,0.0,0,Fort Myers, FL,Atlanta, GA,2018-11-26,2018-11-26 05:20:00,2018-11-26 07:10:00,11,0,4,22,4,0,0,320,430,5,7,1,Clear
6339,2018-12-16,AA,N390AA,1450,14100,13303,06:00:00,555.0,-5.0,17.0,612.0,834.0,51.0,08:52:00,925.0,33.0,0.0,not cancelled,0.0,172.0,210.0,142.0,1013.0,0.0,0.0,33.0,0.0,0.0,no first departure,0.0,0.0,0,Philadelphia, PA,Miami, FL,2018-12-16,2018-12-16 06:00:00,2018-12-16 08:52:00,12,6,1,2,1,0,0,360,532,6,8,2,Overcast
4116,2019-08-28,WN,N206WN,1735,13495,11259,20:10:00,2035.0,25.0,6.0,2041.0,2151.0,5.0,21:40:00,2156.0,16.0,0.0,not cancelled,0.0,90.0,81.0,70.0,436.0,0.0,0.0,0.0,0.0,16.0,no first departure,0.0,0.0,0,New Orleans, LA,Dallas, TX,2019-08-28,2019-08-28 20:10:00,2019-08-28 21:40:00,8,2,3,30,9,0,0,1210,1300,20,21,6,Clear
1814,2018-11-02,G4,319NV,48,12889,13871,07:45:00,745.0,0.0,23.0,808.0,1232.0,8.0,12:16:00,1240.0,24.0,0.0,not cancelled,0.0,151.0,175.0,144.0,1099.0,0.0,0.0,24.0,0.0,0.0,no first departure,0.0,0.0,0,Las Vegas, NV,Omaha, NE,2018-11-02,2018-11-02 07:45:00,2018-11-02 12:16:00,11,4,4,4,2,0,0,465,736,7,12,2,Sunny
14682,2019-07-07,UA,N62894,1161,13930,11042,07:58:00,907.0,69.0,12.0,919.0,1105.0,4.0,10:20:00,1109.0,49.0,0.0,not cancelled,0.0,82.0,62.0,46.0,315.0,0.0,0.0,0.0,0.0,49.0,no first departure,0.0,0.0,0,Chicago, IL,Cleveland, OH,2019-07-07,2019-07-07 07:58:00,2019-07-07 10:20:00,7,6,3,9,8,0,0,478,620,7,10,2,Partly cloudy
7835,2019-12-26,AA,N538UW,936,13198,14107,14:18:00,1416.0,-2.0,22.0,1438.0,1630.0,4.0,16:18:00,1634.0,16.0,0.0,not cancelled,0.0,180.0,198.0,172.0,1044.0,0.0,0.0,16.0,0.0,0.0,no first departure,0.0,0.0,0,Kansas City, MO,Phoenix, AZ,2019-12-26,2019-12-26 14:18:00,2019-12-26 16:18:00,12,3,1,1,2,1,1,858,978,14,16,4,Sunny
13291,2019-04-08,DL,N372NW,2712,14492,11433,17:54:00,2023.0,149.0,16.0,2039.0,2153.0,5.0,19:45:00,2158.0,133.0,0.0,not cancelled,0.0,111.0,95.0,74.0,501.0,0.0,133.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Raleigh/Durham, NC,Detroit, MI,2019-04-08,2019-04-08 17:54:00,2019-04-08 19:45:00,4,0,2,1,2,1,1,1074,1185,17,19,5,Patchy light rain with thunder
1324,2019-10-13,AA,N921US,491,14107,14679,13:52:00,1441.0,49.0,18.0,1459.0,1550.0,5.0,15:04:00,1555.0,51.0,0.0,not cancelled,0.0,72.0,74.0,51.0,304.0,1.0,0.0,2.0,0.0,48.0,no first departure,0.0,0.0,0,Phoenix, AZ,San Diego, CA,2019-10-13,2019-10-13 13:52:00,2019-10-13 15:04:00,10,6,4,7,4,0,0,832,904,13,15,4,Sunny
2829,2019-06-29,AA,N948UW,2893,10397,12953,17:20:00,1932.0,132.0,16.0,1948.0,2131.0,6.0,19:45:00,2137.0,112.0,0.0,not cancelled,0.0,145.0,125.0,103.0,762.0,0.0,0.0,112.0,0.0,0.0,no first departure,0.0,0.0,0,Atlanta, GA,New York, NY,2019-06-29,2019-06-29 17:20:00,2019-06-29 19:45:00,6,5,3,1,2,1,1,1040,1185,17,19,5,Moderate or heavy rain shower
11798,2018-07-04,9E,N303PQ,5116,11618,11433,14:45:00,1628.0,103.0,38.0,1706.0,1818.0,4.0,16:45:00,1822.0,97.0,0.0,not cancelled,0.0,120.0,114.0,72.0,488.0,0.0,0.0,0.0,0.0,97.0,no first departure,0.0,0.0,1,Newark, NJ,Detroit, MI,2018-07-04,2018-07-04 14:45:00,2018-07-04 16:45:00,7,2,3,2,3,1,1,885,1005,14,16,4,Moderate or heavy rain shower
12256,2018-07-24,OO,N975SW,5130,11292,10558,20:10:00,2018.0,8.0,40.0,2058.0,2127.0,4.0,21:08:00,2131.0,23.0,0.0,not cancelled,0.0,58.0,73.0,29.0,150.0,0.0,0.0,15.0,0.0,8.0,no first departure,0.0,0.0,1,Denver, CO,Scottsbluff, NE,2018-07-24,2018-07-24 20:10:00,2018-07-24 21:08:00,7,1,3,8,4,0,0,1210,1268,20,21,6,Patchy light drizzle
6770,2018-10-08,MQ,N694AE,3800,13930,10693,09:04:00,923.0,19.0,26.0,949.0,1056.0,5.0,10:39:00,1101.0,22.0,0.0,not cancelled,0.0,95.0,98.0,67.0,409.0,0.0,0.0,3.0,0.0,19.0,no first departure,0.0,0.0,1,Chicago, IL,Nashville, TN,2018-10-08,2018-10-08 09:04:00,2018-10-08 10:39:00,10,0,4,3,1,0,0,544,639,9,10,3,Moderate or heavy rain shower
2771,2019-06-28,F9,N336FR,815,10994,15356,16:58:00,1738.0,40.0,9.0,1747.0,1903.0,8.0,18:47:00,1911.0,24.0,0.0,not cancelled,0.0,109.0,93.0,76.0,586.0,5.0,0.0,18.0,0.0,1.0,no first departure,0.0,0.0,0,Charleston, SC,Trenton, NJ,2019-06-28,2019-06-28 16:58:00,2019-06-28 18:47:00,6,4,3,1,2,1,1,1018,1127,16,18,5,Sunny
1029,2018-08-21,AS,N494AS,483,13891,14747,18:09:00,2017.0,128.0,16.0,2033.0,2245.0,6.0,20:40:00,2251.0,131.0,0.0,not cancelled,0.0,151.0,154.0,132.0,956.0,0.0,0.0,131.0,0.0,0.0,no first departure,0.0,0.0,0,Ontario, CA,Seattle, WA,2018-08-21,2018-08-21 18:09:00,2018-08-21 20:40:00,8,1,3,1,2,1,1,1089,1240,18,20,6,Clear
12144,2018-07-14,OO,N727SK,3229,14730,13930,08:30:00,827.0,-3.0,93.0,1000.0,956.0,7.0,09:05:00,1003.0,58.0,0.0,not cancelled,0.0,95.0,156.0,56.0,286.0,0.0,0.0,58.0,0.0,0.0,no first departure,0.0,0.0,1,Louisville, KY,Chicago, IL,2018-07-14,2018-07-14 08:30:00,2018-07-14 09:05:00,7,5,3,1,1,0,0,510,545,8,9,2,Sunny
14028,2019-03-10,DL,N903DE,783,10397,11252,19:11:00,2001.0,50.0,22.0,2023.0,2115.0,3.0,20:30:00,2118.0,48.0,0.0,not cancelled,0.0,79.0,77.0,52.0,366.0,48.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,0,Atlanta, GA,Daytona Beach, FL,2019-03-10,2019-03-10 19:11:00,2019-03-10 20:30:00,3,6,2,15,12,0,0,1151,1230,19,20,6,Partly cloudy
7834,2019-12-26,AA,N155NN,934,11298,11697,20:45:00,2111.0,26.0,22.0,2133.0,48.0,3.0,00:29:00,51.0,22.0,0.0,not cancelled,0.0,164.0,160.0,135.0,1119.0,17.0,0.0,0.0,0.0,5.0,no first departure,0.0,0.0,0,Dallas/Fort Worth, TX,Fort Lauderdale, FL,2019-12-27,2019-12-26 20:45:00,2019-12-27 00:29:00,12,3,1,3,2,0,0,1245,29,20,0,6,Cloudy
3447,2018-03-24,YV,N916FJ,5817,10561,14107,06:15:00,626.0,11.0,16.0,642.0,754.0,19.0,07:48:00,813.0,25.0,0.0,not cancelled,0.0,93.0,107.0,72.0,425.0,11.0,0.0,14.0,0.0,0.0,no first departure,0.0,0.0,1,Bakersfield, CA,Phoenix, AZ,2018-03-24,2018-03-24 06:15:00,2018-03-24 07:48:00,3,5,2,2,1,0,0,375,468,6,7,2,Sunny
12390,2019-05-01,AA,N905AN,1185,11298,10821,14:25:00,1440.0,15.0,11.0,1451.0,1831.0,4.0,18:15:00,1835.0,20.0,0.0,not cancelled,0.0,170.0,175.0,160.0,1217.0,15.0,0.0,5.0,0.0,0.0,no first departure,0.0,0.0,0,Dallas/Fort Worth, TX,Baltimore, MD,2019-05-01,2019-05-01 14:25:00,2019-05-01 18:15:00,5,2,2,7,5,0,0,865,1095,14,18,4,Patchy light rain with thunder
11353,2018-04-22,CP,N629CZ,5775,14057,12892,09:00:00,943.0,43.0,10.0,953.0,1155.0,8.0,11:25:00,1203.0,38.0,0.0,not cancelled,0.0,145.0,140.0,122.0,834.0,38.0,0.0,0.0,0.0,0.0,856.0,12.0,12.0,1,Portland, OR,Los Angeles, CA,2018-04-22,2018-04-22 09:00:00,2018-04-22 11:25:00,4,6,2,1,2,1,1,540,685,9,11,3,Sunny
12797,2019-05-20,OO,N873AS,4773,11433,10434,15:50:00,1624.0,34.0,37.0,1701.0,1756.0,4.0,17:22:00,1800.0,38.0,0.0,not cancelled,0.0,92.0,96.0,55.0,399.0,34.0,0.0,4.0,0.0,0.0,no first departure,0.0,0.0,1,Detroit, MI,Scranton/Wilkes-Barre, PA,2019-05-20,2019-05-20 15:50:00,2019-05-20 17:22:00,5,0,2,2,2,0,0,950,1042,15,17,5,Overcast
14830,2019-07-10,G7,N156GJ,4579,11193,13930,14:25:00,1623.0,118.0,26.0,1649.0,1640.0,3.0,14:55:00,1643.0,108.0,0.0,not cancelled,0.0,90.0,80.0,51.0,264.0,1.0,0.0,0.0,0.0,107.0,no first departure,0.0,0.0,1,Cincinnati, OH,Chicago, IL,2019-07-10,2019-07-10 14:25:00,2019-07-10 14:55:00,7,2,3,1,2,1,1,865,895,14,14,4,Partly cloudy
11756,2018-07-04,PT,N651AE,5002,14100,10792,15:31:00,1745.0,134.0,27.0,1812.0,1907.0,4.0,17:03:00,1911.0,128.0,0.0,not cancelled,0.0,92.0,86.0,55.0,279.0,128.0,0.0,0.0,0.0,0.0,no first departure,0.0,0.0,1,Philadelphia, PA,Buffalo, NY,2018-07-04,2018-07-04 15:31:00,2018-07-04 17:03:00,7,2,3,4,5,0,0,931,1023,15,17,5,Sunny
13590,2019-04-20,UA,N589UA,1991,11618,14771,10:00:00,1037.0,37.0,24.0,1101.0,1330.0,8.0,13:21:00,1338.0,17.0,0.0,not cancelled,0.0,381.0,361.0,329.0,2565.0,0.0,0.0,17.0,0.0,0.0,no first departure,0.0,0.0,0,Newark, NJ,San Francisco, CA,2019-04-20,2019-04-20 10:00:00,2019-04-20 13:21:00,4,5,2,5,2,0,0,600,801,10,13,3,Moderate rain
3674,2019-08-04,DL,N906DA,976,10397,12266,13:56:00,1536.0,100.0,24.0,1600.0,1657.0,5.0,15:04:00,1702.0,118.0,0.0,not cancelled,0.0,128.0,146.0,117.0,689.0,95.0,0.0,18.0,0.0,5.0,1415.0,42.0,42.0,0,Atlanta, GA,Houston, TX,2019-08-04,2019-08-04 13:56:00,2019-08-04 15:04:00,8,6,3,5,3,0,0,836,904,13,15,4,Partly cloudy
